label	Sample collection date	Sample collection date decimal
Coli_000627	2014-07-01	2014.495890410959
Coli_000628	2014-07-01	2014.495890410959
Coli_000629	2014-07-01	2014.495890410959
Coli_000630	2014-07-01	2014.495890410959
Coli_000631	2014-07-01	2014.495890410959
Coli_000632	2014-07-01	2014.495890410959
Coli_000633	2014-07-01	2014.495890410959
Coli_000634	2014-07-01	2014.495890410959
Coli_000635	2014-07-01	2014.495890410959
Coli_000636	2014-07-01	2014.495890410959
Coli_000637	2014-07-01	2014.495890410959
Coli_000638	2014-07-01	2014.495890410959
Coli_000639	2014-07-01	2014.495890410959
Coli_000640	2014-07-01	2014.495890410959
Coli_000641	2014-07-01	2014.495890410959
Coli_000642	2014-07-01	2014.495890410959
Coli_000643	2014-07-01	2014.495890410959
Coli_000644	2014-07-01	2014.495890410959
Coli_000645	2014-07-01	2014.495890410959
Coli_000646	2014-07-01	2014.495890410959
Coli_000647	2014-07-01	2014.495890410959
Coli_000648	2014-07-01	2014.495890410959
Coli_000649	2014-07-01	2014.495890410959
Coli_000650	2014-07-01	2014.495890410959
Coli_000651	2008-07-01	2008.4972677595629
Coli_000652	2008-07-01	2008.4972677595629
Coli_000653	2008-07-01	2008.4972677595629
Coli_000654	2008-07-01	2008.4972677595629
Coli_000655	2008-07-01	2008.4972677595629
Coli_000656	2008-07-01	2008.4972677595629
Coli_000657	2009-07-01	2009.495890410959
Coli_000658	2009-07-01	2009.495890410959
Coli_000659	2009-07-01	2009.495890410959
Coli_000660	2009-07-01	2009.495890410959
Coli_000661	2009-07-01	2009.495890410959
Coli_000662	2009-07-01	2009.495890410959
Coli_000663		
Coli_000664	2009-07-01	2009.495890410959
Coli_000665		
Coli_000666		
Coli_000667	2009-07-01	2009.495890410959
Coli_000668	2009-07-01	2009.495890410959
Coli_000669	2009-07-01	2009.495890410959
Coli_000670	2009-07-01	2009.495890410959
Coli_000671	2009-07-01	2009.495890410959
Coli_000672	2009-07-01	2009.495890410959
Coli_000673	2009-07-01	2009.495890410959
Coli_000674	2009-07-01	2009.495890410959
Coli_000675	2009-07-01	2009.495890410959
Coli_000676		
Coli_000677	2009-07-01	2009.495890410959
Coli_000678	2009-07-01	2009.495890410959
Coli_000679	2009-07-01	2009.495890410959
Coli_000680	2015-07-01	2015.495890410959
Coli_000681	2015-07-01	2015.495890410959
Coli_000682	2015-07-01	2015.495890410959
Coli_000683	2015-07-01	2015.495890410959
Coli_000684	2015-07-01	2015.495890410959
Coli_000685	2015-07-01	2015.495890410959
Coli_000686	2015-07-01	2015.495890410959
Coli_000687	2015-07-01	2015.495890410959
Coli_000688	2015-07-01	2015.495890410959
Coli_000689	2015-07-01	2015.495890410959
Coli_000690	2015-07-01	2015.495890410959
Coli_000691	2015-07-01	2015.495890410959
Coli_000692	2015-07-01	2015.495890410959
Coli_000693	2015-07-01	2015.495890410959
Coli_000694	2015-07-01	2015.495890410959
Coli_000695	2015-07-01	2015.495890410959
Coli_000696	2015-07-01	2015.495890410959
Coli_000697	2015-07-01	2015.495890410959
Coli_000698	2015-07-01	2015.495890410959
Coli_000699	2015-07-01	2015.495890410959
Coli_000700	2015-07-01	2015.495890410959
Coli_000701	2015-07-01	2015.495890410959
Coli_000702	2015-07-01	2015.495890410959
Coli_000703	2015-07-01	2015.495890410959
Coli_000704	2015-07-01	2015.495890410959
Coli_000705	2015-07-01	2015.495890410959
Coli_000706	2015-07-01	2015.495890410959
Coli_000707	2015-07-01	2015.495890410959
Coli_000708	2015-07-01	2015.495890410959
Coli_000709	2015-07-01	2015.495890410959
Coli_000710	2015-07-01	2015.495890410959
Coli_000711	2015-07-01	2015.495890410959
Coli_000712	2015-07-01	2015.495890410959
Coli_000713	2015-07-01	2015.495890410959
Coli_000714	2015-07-01	2015.495890410959
Coli_000715	2015-07-01	2015.495890410959
Coli_000716	2015-07-01	2015.495890410959
Coli_000717	2015-07-01	2015.495890410959
Coli_000718	2015-07-01	2015.495890410959
Coli_000719	2015-07-01	2015.495890410959
Coli_000720	2015-07-01	2015.495890410959
Coli_000721	2015-07-01	2015.495890410959
Coli_000722	2015-07-01	2015.495890410959
Coli_000723	2015-07-01	2015.495890410959
Coli_000724	2015-07-01	2015.495890410959
Coli_000725	2015-07-01	2015.495890410959
Coli_000726	2015-07-01	2015.495890410959
Coli_000727	2015-07-01	2015.495890410959
Coli_000728	2015-07-01	2015.495890410959
Coli_000729	2015-07-01	2015.495890410959
Coli_000730	2015-07-01	2015.495890410959
Coli_000731	2015-07-01	2015.495890410959
Coli_000732	2015-07-01	2015.495890410959
Coli_000733	2015-07-01	2015.495890410959
Coli_000734	2015-07-01	2015.495890410959
Coli_000735	2015-07-01	2015.495890410959
Coli_000736	2015-07-01	2015.495890410959
Coli_000737	2015-07-01	2015.495890410959
Coli_000738	2015-07-01	2015.495890410959
Coli_000739	2015-07-01	2015.495890410959
Coli_000740	2015-07-01	2015.495890410959
Coli_000741	2015-07-01	2015.495890410959
Coli_000742	2015-07-01	2015.495890410959
Coli_000743	2015-07-01	2015.495890410959
Coli_000744	2015-07-01	2015.495890410959
Coli_000745	2015-07-01	2015.495890410959
Coli_000746	2015-07-01	2015.495890410959
Coli_000747	2015-07-01	2015.495890410959
Coli_000748	2015-07-01	2015.495890410959
Coli_000749	2015-07-01	2015.495890410959
Coli_000750	2015-07-01	2015.495890410959
Coli_000751	2015-07-01	2015.495890410959
Coli_000752	2015-07-01	2015.495890410959
Coli_000753	2015-07-01	2015.495890410959
Coli_000754	2015-07-01	2015.495890410959
Coli_000755	2015-07-01	2015.495890410959
Coli_000756	2015-07-01	2015.495890410959
Coli_000757	2015-07-01	2015.495890410959
Coli_000758	2015-07-01	2015.495890410959
Coli_000759	2015-07-01	2015.495890410959
Coli_000760	2015-07-01	2015.495890410959
Coli_000761	2015-07-01	2015.495890410959
Coli_000762	2015-07-01	2015.495890410959
Coli_000763	2015-07-01	2015.495890410959
Coli_000764	2015-07-01	2015.495890410959
Coli_000765	2015-07-01	2015.495890410959
Coli_000766	2015-07-01	2015.495890410959
Coli_000767	2015-07-01	2015.495890410959
Coli_000768	2015-07-01	2015.495890410959
Coli_000769	2015-07-01	2015.495890410959
Coli_000770	2015-07-01	2015.495890410959
Coli_000771	2015-07-01	2015.495890410959
Coli_000772	2015-07-01	2015.495890410959
Coli_000773	2015-07-01	2015.495890410959
Coli_000774	2015-07-01	2015.495890410959
Coli_000775	2015-07-01	2015.495890410959
Coli_000776	2015-07-01	2015.495890410959
Coli_000777	2015-07-01	2015.495890410959
Coli_000778	2015-07-01	2015.495890410959
Coli_000779	2015-07-01	2015.495890410959
Coli_000780	2015-07-01	2015.495890410959
Coli_000781	2015-07-01	2015.495890410959
Coli_000782	2015-07-01	2015.495890410959
Coli_000783	2015-07-01	2015.495890410959
Coli_000784	2015-07-01	2015.495890410959
Coli_000785	2015-07-01	2015.495890410959
Coli_000786	2015-07-01	2015.495890410959
Coli_000787	2015-07-01	2015.495890410959
Coli_000788	2015-07-01	2015.495890410959
Coli_000789	2015-07-01	2015.495890410959
Coli_000790	2015-07-01	2015.495890410959
Coli_000791	2015-07-01	2015.495890410959
Coli_000792	2015-07-01	2015.495890410959
Coli_000793	2015-07-01	2015.495890410959
Coli_000794	2015-07-01	2015.495890410959
Coli_000795	2015-07-01	2015.495890410959
Coli_000796	2015-07-01	2015.495890410959
Coli_000797	2015-07-01	2015.495890410959
Coli_000798	2015-07-01	2015.495890410959
Coli_000799	2015-07-01	2015.495890410959
Coli_000800	2015-07-01	2015.495890410959
Coli_000801	2015-07-01	2015.495890410959
Coli_000802	2015-07-01	2015.495890410959
Coli_000803	2015-07-01	2015.495890410959
Coli_000804	2015-07-01	2015.495890410959
Coli_000805	2015-07-01	2015.495890410959
Coli_000806	2015-07-01	2015.495890410959
Coli_000807	2015-07-01	2015.495890410959
Coli_000808	2015-07-01	2015.495890410959
Coli_000809	2015-07-01	2015.495890410959
Coli_000810	2015-07-01	2015.495890410959
Coli_000811	2015-07-01	2015.495890410959
Coli_000812	2015-07-01	2015.495890410959
Coli_000813	2015-07-01	2015.495890410959
Coli_000814	2015-07-01	2015.495890410959
Coli_000815	2015-07-01	2015.495890410959
Coli_000816	2015-07-01	2015.495890410959
Coli_000817	2015-07-01	2015.495890410959
Coli_000818	2015-07-01	2015.495890410959
Coli_000819	2015-07-01	2015.495890410959
Coli_000820	2015-07-01	2015.495890410959
Coli_000821	2015-07-01	2015.495890410959
Coli_000822	2015-07-01	2015.495890410959
Coli_000823	2015-07-01	2015.495890410959
Coli_000824	2015-07-01	2015.495890410959
Coli_000825	2015-07-01	2015.495890410959
Coli_000826	2015-07-01	2015.495890410959
Coli_000827	2015-07-01	2015.495890410959
Coli_000828	2015-07-01	2015.495890410959
Coli_000829	2015-07-01	2015.495890410959
Coli_000830	2015-07-01	2015.495890410959
Coli_000831	2015-07-01	2015.495890410959
Coli_000832	2015-07-01	2015.495890410959
Coli_000833	2015-07-01	2015.495890410959
Coli_000834	2015-07-01	2015.495890410959
Coli_000835	2015-07-01	2015.495890410959
Coli_000836	2015-07-01	2015.495890410959
Coli_000837	2015-07-01	2015.495890410959
Coli_000838	2015-07-01	2015.495890410959
Coli_000839	2015-07-01	2015.495890410959
Coli_000840	2015-07-01	2015.495890410959
Coli_000841	2015-07-01	2015.495890410959
Coli_000842	2015-07-01	2015.495890410959
Coli_000843	2015-07-01	2015.495890410959
Coli_000844	2015-07-01	2015.495890410959
Coli_000845	2015-07-01	2015.495890410959
Coli_000846	2015-07-01	2015.495890410959
Coli_000847	2015-07-01	2015.495890410959
Coli_000848	2015-07-01	2015.495890410959
Coli_000849	2015-07-01	2015.495890410959
Coli_000850	2015-07-01	2015.495890410959
Coli_000851	2015-07-01	2015.495890410959
Coli_000852	2015-07-01	2015.495890410959
Coli_000853	2015-07-01	2015.495890410959
Coli_000854	2015-07-01	2015.495890410959
Coli_000855	2015-07-01	2015.495890410959
Coli_000856	2015-07-01	2015.495890410959
Coli_000857	2015-07-01	2015.495890410959
Coli_000858	2015-07-01	2015.495890410959
Coli_000859	2015-07-01	2015.495890410959
Coli_000860	2015-07-01	2015.495890410959
Coli_000861	2015-07-01	2015.495890410959
Coli_000862	2015-07-01	2015.495890410959
Coli_000863	2015-07-01	2015.495890410959
Coli_000864	2015-07-01	2015.495890410959
Coli_000865	2015-07-01	2015.495890410959
Coli_000866	2015-07-01	2015.495890410959
Coli_000867	2015-07-01	2015.495890410959
Coli_000868	2015-07-01	2015.495890410959
Coli_000869	2015-07-01	2015.495890410959
Coli_000870	2015-07-01	2015.495890410959
Coli_000871	2015-07-01	2015.495890410959
Coli_000872	2015-07-01	2015.495890410959
Coli_000873	2015-07-01	2015.495890410959
Coli_000874	2015-07-01	2015.495890410959
Coli_000875	2015-07-01	2015.495890410959
Coli_000876	2015-07-01	2015.495890410959
Coli_000877	2015-07-01	2015.495890410959
Coli_000878	2015-07-01	2015.495890410959
Coli_000879	2015-07-01	2015.495890410959
Coli_000880	2015-07-01	2015.495890410959
Coli_000881	2015-07-01	2015.495890410959
Coli_000882	2015-07-01	2015.495890410959
Coli_000883	2015-07-01	2015.495890410959
Coli_000884	2015-07-01	2015.495890410959
Coli_000885	2015-07-01	2015.495890410959
Coli_000886	2015-07-01	2015.495890410959
Coli_000887	2015-07-01	2015.495890410959
Coli_000888	2015-07-01	2015.495890410959
Coli_000889	2015-07-01	2015.495890410959
Coli_000890	2015-07-01	2015.495890410959
Coli_000891	2015-07-01	2015.495890410959
Coli_000892	2015-07-01	2015.495890410959
Coli_000893	2015-07-01	2015.495890410959
Coli_000894	2015-07-01	2015.495890410959
Coli_000895	2015-07-01	2015.495890410959
Coli_000896	2015-07-01	2015.495890410959
Coli_000897	2015-07-01	2015.495890410959
Coli_000898	2015-07-01	2015.495890410959
Coli_000899	2015-07-01	2015.495890410959
Coli_000900	2015-07-01	2015.495890410959
Coli_000901	2015-07-01	2015.495890410959
Coli_000902	2015-07-01	2015.495890410959
Coli_000903	2015-07-01	2015.495890410959
Coli_000904	2015-07-01	2015.495890410959
Coli_000905	2015-07-01	2015.495890410959
Coli_000906	2015-07-01	2015.495890410959
Coli_000907	2015-07-01	2015.495890410959
Coli_000908	2015-07-01	2015.495890410959
Coli_000909	2015-07-01	2015.495890410959
Coli_000910	2015-07-01	2015.495890410959
Coli_000911	2015-07-01	2015.495890410959
Coli_000912	2015-07-01	2015.495890410959
Coli_000913	2015-07-01	2015.495890410959
Coli_000914	2015-07-01	2015.495890410959
Coli_000915	2015-07-01	2015.495890410959
Coli_000916	2015-07-01	2015.495890410959
Coli_000917	2015-07-01	2015.495890410959
Coli_000918	2015-07-01	2015.495890410959
Coli_000919	2015-07-01	2015.495890410959
Coli_000920	2015-07-01	2015.495890410959
Coli_000921	2015-07-01	2015.495890410959
Coli_000922	2015-07-01	2015.495890410959
Coli_000923	2015-07-01	2015.495890410959
Coli_000924	2015-07-01	2015.495890410959
Coli_000925	2015-07-01	2015.495890410959
Coli_000926	2015-07-01	2015.495890410959
Coli_000927	2015-07-01	2015.495890410959
Coli_000928	2014-07-01	2014.495890410959
Coli_000929	2014-07-01	2014.495890410959
Coli_000930	2014-07-01	2014.495890410959
Coli_000931	2014-07-01	2014.495890410959
Coli_000932	2014-07-01	2014.495890410959
Coli_000933	2014-07-01	2014.495890410959
Coli_000934	2014-07-01	2014.495890410959
Coli_000935	2014-07-01	2014.495890410959
Coli_000936	2014-07-01	2014.495890410959
Coli_000937	2014-07-01	2014.495890410959
Coli_000938	2014-07-01	2014.495890410959
Coli_000939	2014-07-01	2014.495890410959
Coli_000940	2014-07-01	2014.495890410959
Coli_000941	2014-07-01	2014.495890410959
Coli_000942	2014-07-01	2014.495890410959
Coli_000943	2014-07-01	2014.495890410959
Coli_000944	2014-07-01	2014.495890410959
Coli_000945	2014-07-01	2014.495890410959
Coli_000946	2014-07-01	2014.495890410959
Coli_000947	2014-07-01	2014.495890410959
Coli_000948	2014-07-01	2014.495890410959
Coli_000949	2014-07-01	2014.495890410959
Coli_000950	2014-07-01	2014.495890410959
Coli_000951	2014-07-01	2014.495890410959
Coli_000952	2014-07-01	2014.495890410959
Coli_000953	2014-07-01	2014.495890410959
Coli_000954	2014-07-01	2014.495890410959
Coli_000955	2014-07-01	2014.495890410959
Coli_000956	2014-07-01	2014.495890410959
Coli_000957	2014-07-01	2014.495890410959
Coli_000958	2014-07-01	2014.495890410959
Coli_000959	2014-07-01	2014.495890410959
Coli_000960	2014-07-01	2014.495890410959
Coli_000961	2014-07-01	2014.495890410959
Coli_000962	2014-07-01	2014.495890410959
Coli_000963	2014-07-01	2014.495890410959
Coli_000964	2014-07-01	2014.495890410959
Coli_000965	2014-07-01	2014.495890410959
Coli_000966	2014-07-01	2014.495890410959
Coli_000967	2014-07-01	2014.495890410959
Coli_000968	2014-07-01	2014.495890410959
Coli_000969	2014-07-01	2014.495890410959
Coli_000970	2014-07-01	2014.495890410959
Coli_000971	2014-07-01	2014.495890410959
Coli_000972	2014-07-01	2014.495890410959
Coli_000973	2014-07-01	2014.495890410959
Coli_000974	2014-07-01	2014.495890410959
Coli_000975	2014-07-01	2014.495890410959
Coli_000976	2014-07-01	2014.495890410959
Coli_000977	2014-07-01	2014.495890410959
Coli_000978	2014-07-01	2014.495890410959
Coli_000979	2014-07-01	2014.495890410959
Coli_000980	2014-07-01	2014.495890410959
Coli_000981	2014-07-01	2014.495890410959
Coli_000982	2014-07-01	2014.495890410959
Coli_000983	2014-07-01	2014.495890410959
Coli_000984	2014-07-01	2014.495890410959
Coli_000985	2014-07-01	2014.495890410959
Coli_000986	2014-07-01	2014.495890410959
Coli_000987	2014-07-01	2014.495890410959
Coli_000988	2014-07-01	2014.495890410959
Coli_000989	2014-07-01	2014.495890410959
Coli_000990	2014-07-01	2014.495890410959
Coli_000991	2014-07-01	2014.495890410959
Coli_000992	2013-07-01	2013.495890410959
Coli_000993	2013-07-01	2013.495890410959
Coli_000994	2013-07-01	2013.495890410959
Coli_000995	2013-07-01	2013.495890410959
Coli_000996	2013-07-01	2013.495890410959
Coli_000997	2013-07-01	2013.495890410959
Coli_000998	2013-07-01	2013.495890410959
Coli_000999	2013-07-01	2013.495890410959
Coli_001000	2013-07-01	2013.495890410959
Coli_001001	2013-07-01	2013.495890410959
Coli_001002	2013-07-01	2013.495890410959
Coli_001003	2013-07-01	2013.495890410959
Coli_001004	2013-07-01	2013.495890410959
Coli_001005	2013-07-01	2013.495890410959
Coli_001006	2013-07-01	2013.495890410959
Coli_001007	2013-07-01	2013.495890410959
Coli_001008	2013-07-01	2013.495890410959
Coli_001009	2013-07-01	2013.495890410959
Coli_001010	2013-07-01	2013.495890410959
Coli_001011	2013-07-01	2013.495890410959
Coli_001012	2013-07-01	2013.495890410959
Coli_001013	2013-07-01	2013.495890410959
Coli_001014	2013-07-01	2013.495890410959
Coli_001015	2013-07-01	2013.495890410959
Coli_001016	2013-07-01	2013.495890410959
Coli_001017	2013-07-01	2013.495890410959
Coli_001018	2013-07-01	2013.495890410959
Coli_001019	2013-07-01	2013.495890410959
Coli_001020	2013-07-01	2013.495890410959
Coli_001021	2013-07-01	2013.495890410959
Coli_001022	2013-07-01	2013.495890410959
Coli_001023	2013-07-01	2013.495890410959
Coli_001024	2013-07-01	2013.495890410959
Coli_001025	2013-07-01	2013.495890410959
Coli_001026	2013-07-01	2013.495890410959
Coli_001027	2013-07-01	2013.495890410959
Coli_001028	2013-07-01	2013.495890410959
Coli_001029	2013-07-01	2013.495890410959
Coli_001030	2013-07-01	2013.495890410959
Coli_001031	2013-07-01	2013.495890410959
Coli_001032	2013-07-01	2013.495890410959
Coli_001033	2013-07-01	2013.495890410959
Coli_001034	2013-07-01	2013.495890410959
Coli_001035	2013-07-01	2013.495890410959
Coli_001036	2013-07-01	2013.495890410959
Coli_001037	2013-07-01	2013.495890410959
Coli_001038	2013-07-01	2013.495890410959
Coli_001039	2013-07-01	2013.495890410959
Coli_001040	2013-07-01	2013.495890410959
Coli_001041	2013-07-01	2013.495890410959
Coli_001042	2013-07-01	2013.495890410959
Coli_001043	2013-07-01	2013.495890410959
Coli_001044	2013-07-01	2013.495890410959
Coli_001045	2013-07-01	2013.495890410959
Coli_001046	2013-07-01	2013.495890410959
Coli_001047	2013-07-01	2013.495890410959
Coli_001048	2013-07-01	2013.495890410959
Coli_001049	2013-07-01	2013.495890410959
Coli_001050	2013-07-01	2013.495890410959
Coli_001051	2013-07-01	2013.495890410959
Coli_001052	2013-07-01	2013.495890410959
Coli_001053	2013-07-01	2013.495890410959
Coli_001054	2013-07-01	2013.495890410959
Coli_001055	2013-07-01	2013.495890410959
Coli_001056	2013-07-01	2013.495890410959
Coli_001057	2013-07-01	2013.495890410959
Coli_001058	2013-07-01	2013.495890410959
Coli_001059	2013-07-01	2013.495890410959
Coli_001060	2013-07-01	2013.495890410959
Coli_001061	2013-07-01	2013.495890410959
Coli_001062	2013-07-01	2013.495890410959
Coli_001063	2013-07-01	2013.495890410959
Coli_001064	2013-07-01	2013.495890410959
Coli_001065	2013-07-01	2013.495890410959
Coli_001066	2013-07-01	2013.495890410959
Coli_001067	2013-07-01	2013.495890410959
Coli_001068	2013-07-01	2013.495890410959
Coli_001069	2013-07-01	2013.495890410959
Coli_001070	2013-07-01	2013.495890410959
Coli_001071	2013-07-01	2013.495890410959
Coli_001072	2013-07-01	2013.495890410959
Coli_001073	2013-07-01	2013.495890410959
Coli_001074	2013-07-01	2013.495890410959
Coli_001075	2013-07-01	2013.495890410959
Coli_001076	2013-07-01	2013.495890410959
Coli_001077	2013-07-01	2013.495890410959
Coli_001078	2013-07-01	2013.495890410959
Coli_001079	2013-07-01	2013.495890410959
Coli_001080	2013-07-01	2013.495890410959
Coli_001081	2013-07-01	2013.495890410959
Coli_001082	2013-07-01	2013.495890410959
Coli_001083	2013-07-01	2013.495890410959
Coli_001084	2013-07-01	2013.495890410959
Coli_001085	2013-07-01	2013.495890410959
Coli_001086	2013-07-01	2013.495890410959
Coli_001087	2014-07-01	2014.495890410959
Coli_001088	2014-07-01	2014.495890410959
Coli_001089	2014-07-01	2014.495890410959
Coli_001090	2014-07-01	2014.495890410959
Coli_001091	2014-07-01	2014.495890410959
Coli_001092	2014-07-01	2014.495890410959
Coli_001093	2014-07-01	2014.495890410959
Coli_001094	2014-07-01	2014.495890410959
Coli_001095	2014-07-01	2014.495890410959
Coli_001096	2014-07-01	2014.495890410959
Coli_001097	2014-07-01	2014.495890410959
